seed,arm,seconds,error_l2
33,three_speed_comp,0.09915875003207475,0.00802028088174874
33,mean,0.07990095904096961,0.009132568523946083
33,two_speed,0.09315708407666534,0.05284380971761334
33,two_speed_comp,0.09290495899040252,0.013251690873837903
34,three_speed_comp,0.09727983397897333,0.01583454507999146
34,mean,0.07784975005779415,0.010211076952692185
34,two_speed,0.08638137497473508,0.05299585099311368
34,two_speed_comp,0.09773833397775888,0.013389254061511943
34,three_speed,0.09155062504578382,0.01249330216917974
35,mean,0.07898033398669213,0.012808004779767302
35,two_speed,0.09097962500527501,0.05492021737653048
35,two_speed_comp,0.10433120804373175,0.010830364898325494
35,three_speed,0.0890044589759782,0.010775261979356328
35,three_speed_comp,0.09843841602560133,0.012745699026600978
36,two_speed,0.0865387920057401,0.05733773183142676
36,two_speed_comp,0.09414183290209621,0.009613744750248171
36,three_speed,0.08799629204440862,0.014777709695496499
36,three_speed_comp,0.09525045799091458,0.011620588842375958
36,mean,0.07797345903236419,0.01761567392619275
37,two_speed_comp,0.09384149999823421,0.011847908237463116
37,three_speed,0.08788879099301994,0.011828060813699862
37,three_speed_comp,0.10004087502602488,0.011192988914452065
37,mean,0.07813333300873637,0.012790164341300205
37,two_speed,0.08783141698222607,0.05439279610449527
38,three_speed,0.09109870798420161,0.0157213092491692
38,three_speed_comp,0.09956004202831537,0.017579255096034724
38,mean,0.07750679203309119,0.01381261663044597
38,two_speed,0.08773737505543977,0.05514956147634361
38,two_speed_comp,0.09418916690628976,0.012486648412599818
39,three_speed_comp,0.09874754201155156,0.01038710886984471
39,mean,0.07967433391604573,0.013622993077619275
39,two_speed,0.08818616694770753,0.05522726603262823
39,two_speed_comp,0.09142033406533301,0.015695693164817972
39,three_speed,0.09176804102025926,0.016525656978689723
40,mean,0.07913354190532118,0.01839063456631355
40,two_speed,0.0874597909860313,0.060823901425303424
40,two_speed_comp,0.09251133294310421,0.011212744379329584
40,three_speed,0.08828962501138449,0.01639142081638684
40,three_speed_comp,0.09551045903936028,0.01307126551673541
41,two_speed,0.08679345797281712,0.05951159124193505
41,two_speed_comp,0.0917269999627024,0.014754394668301552
41,three_speed,0.0874800831079483,0.009653109468718188
41,three_speed_comp,0.09755666693672538,0.00978348827516012
41,mean,0.07902395795099437,0.012996769119049923
42,two_speed_comp,0.09619620896410197,0.016908813165941443
42,three_speed,0.08592679200228304,0.011576655692473053
42,three_speed_comp,0.09635887504555285,0.013305182948828617
42,mean,0.07875049998983741,0.011701399560501901
42,two_speed,0.08648670802358538,0.04543181619219642
43,three_speed,0.08906462497543544,0.010916015701254014
43,three_speed_comp,0.09645804192405194,0.012359586269234802
43,mean,0.08269854099489748,0.006605244575008921
43,two_speed,0.09136025002226233,0.055682244056908935
43,two_speed_comp,0.09090375003870577,0.015004148145702084
44,three_speed_comp,0.09952712501399219,0.012891172811112335
44,mean,0.07703304197639227,0.010985837218064324
44,two_speed,0.08504224999342114,0.061710966296927974
44,two_speed_comp,0.0980670410208404,0.01237108211359355
44,three_speed,0.08693266694899648,0.02190772347034359
45,mean,0.08242295798845589,0.020423129756694414
45,two_speed,0.08805725001730025,0.049474034538242194
45,two_speed_comp,0.09549420897383243,0.01340066816723995
45,three_speed,0.09927858295850456,0.018607105253695758
45,three_speed_comp,0.09982537501491606,0.013423059932711845
46,two_speed,0.08980900002643466,0.05636308589107622
46,two_speed_comp,0.10281899990513921,0.009496993660888228
46,three_speed,0.09116820804774761,0.011341080779107057
46,three_speed_comp,0.09746604098472744,0.00912781430676898
46,mean,0.07882416702341288,0.010134453322613894
47,two_speed_comp,0.09336891700513661,0.008011253059042435
47,three_speed,0.09239816595800221,0.007611511152829246
